source	target	mor
Neurog3	Gast	1
Neurog3	Sct	1
Zglp1	Gast	1
Zglp1	Sct	1
Atf4	Slc6a4	1
Sox11	Spast	1
Tp53	Krt14	1
Creb1	Foxa1	1
Tfap2a	Foxa1	1
Cebpa	Twnk	1
Mef2a	Camk2a	1
Rela	Bcl10	1
Relb	Bcl10	1
Rel	Rela	1
Cdx2	Gstp1	1
Cdx2	Gstp2	1
Ncoa2	Egfr	1
Ncoa2	Pdlim7	1
Runx1	Rela	1
Sp1	Prkaa1	1
Stat3	Ccne1	1
Klf5	Hfe	1
Klf5	Ccne1	1
Stat3	Akap12	1
Cebpd	Csf2	1
Cebpd	Csf3	1
Cebpd	Theg	1
Stat3	Prkcq	1
Stat4	Prkcq	1
Stat6	Prkcq	1
Crem	Myd88	1
Cebpb	Cxcl9	1
Etv1	Grin2c	1
Esr2	Ubc	1
Nfe2l1	Lpin1	1
Nfe2l1	Ppargc1b	1
Nrf1	Lpin1	1
Dnmt1	Fxn	1
Hsf4	Rad51	1
Hnf4a	Anks4b	1
Hnf4a	Hspa5	1
Fezf2	Spon1	1
Ybx1	Spon1	1
Egr1	Ppp1r1b	1
Hoxb7	Ppp1r1b	1
Nr5a1	Sgcz	1
Arnt	Gast	1
Hif1a	Gast	1
Pparg	Ldlr	-1
Pparg	Pcsk9	1
Snai1	Adipoq	1
Smad5	Ppp4c	1
Isl1	Caps2	1
Isl1	Sec14l4	1
Isl1	Slc2a10	1
Neurog3	Caps2	1
Neurog3	Sec14l4	1
Neurog3	Slc2a10	1
Rax	Sec14l4	1
Zfp42	Rlim	1
Ahr	Ccng2	1
Foxa1	Ccng2	1
Tp53	Sesn2	-1
Foxa2	Wnt6	1
Gata6	Wnt6	1
Atf3	Gadd45b	1
Atf3	Gadd45g	1
Creb1	Atf3	1
Creb1	Btg2	1
Creb1	Gadd45b	1
Creb1	Gadd45g	1
Klf2	Tcl1a	1
Klf5	Tcl1a	1
Atf6	Pdia6	1
Gata1	Ca1	1
Lmo2	Ca1	1
Nr1i3	Ca1	1
Tal1	Ca1	1
Foxn1	Deup1	1
Irf3	Il12b	1
Irf5	Il12b	-1
Etv4	Mmp9	1
Smad3	Sirt1	1
Jun	Sirt1	1
Nr1h3	Cdkn2b	1
Foxm1	Rock1	1
Etv2	Sox9	1
Sox9	Etv2	1
Myod1	Cand2	1
Kmt2a	Cfc1	1
Egr2	Ret	1
Tfcp2	Ret	1
Ctcf	Rarres1	1
Ar	Hsd3b1	1
Nr2f2	Hsd3b1	1
Nr5a1	Nr2f2	1
Tp53	Rigi	1
Gtf3a	Tnf	1
Arid1a	Bmp10	1
Usf1	Gata5	1
Irf9	Ankrd1	1
Stat2	Ankrd1	1
Etv2	Lmo2	1
Atf2	Ren1	-1
Klf11	Maoa	1
Pax3	Maoa	1
Tfdp1	Nrip1	1
E2f1	Nrip1	1
Zeb1	Pthlh	1
Sp7	Adra1d	1
Ebf1	Prdm1	-1
Cebpa	Gpam	1
Hnf4a	Gpam	1
Ikzf4	Myh7b	1
Myrf	Myh7b	1
Myod1	Myh7b	1
Ikzf4	Myh1	1
Ikzf4	Myh14	1
Pdx1	Fabp1	1
Runx1	Ctsg	1
Dnmt1	Kdr	1
Jun	C1qtnf3	1
Nr3c1	Nat1	1
Ahr	Nat2	1
Nr1i2	Nat2	1
Nr1i3	Nat2	1
Nr3c1	Nat2	1
Creb1	Slc1a2	1
Nfkb1	Slc1a2	1
Foxc1	Mmp7	1
Sp7	Shh	1
Fosb	Creb1	1
Creb1	Fosb	1
Srf	Fosb	1
Ar	Il15	1
Ddit3	Ccl5	-1
Ddit3	Cxcl10	1
Ddit3	Fas	1
Ddit3	Il15	1
Ddit3	Irf7	1
Ar	Camkk2	1
Ppara	Ifnb1	1
Myb	Ppa1	1
Klf2	Gja4	1
Nfe2	Hmbs	1
Usf1	Piwil1	1
Rest	Bcl2l1	1
Twist1	Cldn4	-1
Sfpq	Gja1	1
Sfpq	Smc3	1
Tbx15	Smc3	1
Esr1	Atp7a	1
Esr2	Atp7a	1
Pdx1	Sstr5	1
Nr2f2	Eya1	1
Nfkb2	Fas	-1
Cdx2	Cftr	1
Runx1	Krt1	1
Nr4a1	Tnfsf11	1
Smad4	Skil	-1
Nr2c2	Bglap	1
Nr2c2	Bglap3	1
Nr2c2	Bglap2	1
Klf4	Vdr	-1
Hif1a	Bsg	1
Myc	Sae1	1
Sp1	Cenph	1
Sp3	Cenph	1
Nr0b2	Pltp	1
Nr4a1	Esr1	1
Esr1	Nr4a1	-1
Rela	Appl1	1
Nfatc4	Itpr1	1
Esr1	Neurog2	1
Cebpa	Dio2	1
Cebpb	Dio2	1
Cebpg	Dio2	1
Sp1	Me3	1
Nfe2l2	Ddit3	1
Ncoa1	Mmp2	1
Ncoa3	Mmp2	1
Sp1	Stxbp2	1
Foxa2	Msx1	1
Sp1	Hbz	1
Grhl2	Cldn3	1
Grhl2	Rab25	1
Nfatc3	Ddit4	1
Tfcp2	Fgfr1	1
Tfcp2	Krt27	1
Tfcp2	Me3	1
Sp1	Pdyn	1
Nr3c1	Rasd1	1
Stat5b	Rasd1	1
Sp1	Cs	1
Mta1	Pten	-1
Yy1	Pten	-1
Mta1	Pik3r1	1
Ascl1	Numbl	1
Neurod1	Numbl	1
Dnmt1	Errfi1	1
Mycn	Birc5	1
Nfe2l2	Aox1	1
Hmga1	Slc2a3	1
Hmga1	Prkaa1	1
Myc	Gpc3	1
Rela	Il33	1
Pax3	Myog	1
Foxo1	Cdh3	1
Pax3	Cdh3	1
Ybx3	Kras	1
Tbp	Ccna2	1
Tbp	Taf7	1
Tp53	Pdcd6	1
Kmt2b	Ghrhr	1
Runx1	Tnfaip6	1
Runx2	Tnfaip6	-1
Runx2	Runx1	-1
Hes5	Ascl1	-1
Ascl1	Hes5	1
Sp1	Ccr7	1
Rbpj	Ascl1	-1
Pou2f1	Hoxb1	1
Sox2	Hoxb1	1
Stat5a	Prox1	1
Hey1	Prox1	-1
Kdm2a	Fgfr1	1
Cdx2	Cldn1	1
Hoxb7	Cldn1	1
Cdx1	Cldn1	1
Gata4	Cldn1	1
Cebpb	Kdm4b	1
Cebpb	Ccne1	1
Cebpb	Cdc25c	1
Cebpb	Cdc45	1
Cebpb	Gins1	1
Cebpb	Mcm3	1
Fli1	Eya3	1
Bcl6	Cdkn2b	-1
Foxn1	Carm1	1
Foxn1	Nelfe	1
Elf4	Carm1	1
Jdp2	Carm1	1
Esr2	Nfkbia	1
Rela	Cd46	1
Ahr	Apoa1	1
Hr	Apoa1	1
Smad3	Nox4	1
Pax3	Ahr	1
Ppard	Npc1l1	1
Neurod1	Gjd2	1
Stat5b	Aurka	1
Tp53	Tat	1
Hr	Bglap	1
Hr	Bglap3	1
Hr	Bglap2	1
Ehf	Dcdc2	-1
Ar	Clec10a	1
Dnmt3a	Twsg1	1
Dnmt3a	Dnmt3a	1
E2f1	Dnmt3a	-1
Dnmt3a	Rb1	1
Rb1	Dnmt3a	-1
Nfkb2	Crh	1
Relb	Crh	1
Nr2f2	Efnb2	1
Lhx2	Cyp19a1	1
Tfap2c	Cited2	1
Dnmt1	Slc2a4	1
Bhlhe41	Snai2	1
Myc	Lat	1
Atf6	Cdkn2a	1
Nr4a3	Tec	1
Ar	Igf1	1
Ets2	Tnf	1
Ets2	C1qtnf5	1
Ets2	Mfrp	1
Ctcf	Jun	1
Stat4	Akt1	1
Stat4	Pik3r1	1
Stat4	S100a4	1
Ets1	Ltb	1
Nfkb1	Ltb	1
Rela	Ltb	1
Sp1	Ctsg	1
Tfap2a	Ctsg	1
Pbx1	Dcc	1
Nfe2l2	Sesn2	1
Dnmt1	Crp	1
Mef2c	Bmp4	1
Stat3	Usp7	-1
Ikzf3	Il2	1
Hnf4a	Sar1b	1
Mafb	Hjv	1
Mafb	Papss2	1
Mafb	Scn5a	1
Mafb	Src	1
Mafb	Trdmt1	1
Ahr	Abca4	1
Ahr	Abcb6	1
Nkx2-1	Ocln	1
Foxm1	Krt15	1
Klf8	Axin1	1
Nr4a1	Ar	1
Dnmt1	Rassf1	1
Tbx15	Rassf1	1
Nr3c1	Ccn5	1
Nfatc2	Tnfrsf12a	1
Nfatc2	Tnfsf12	1
Foxm1	Aurkb	1
Nkx3-2	Pax3	-1
Sox9	Pax3	-1
Mbd2	Phf21a	1
Ar	Atad2	1
E2f1	Atad2	1
Rest	Gria1	-1
Myod1	Ehmt2	1
Egr1	Csf1r	1
Gata4	Sirt1	1
Tal1	Sirt1	1
Tal1	Myog	1
Tal1	Gata4	1
Gata4	Tal1	1
Cebpb	Cd200r1	1
Tp53	Rps25	1
Tp63	Cdh1	1
Tp63	Csn2	1
Tp63	Vim	1
Tp53	Srsf3	1
Relb	Tp53	1
Pax6	Abcc8	1
Pax6	Insr	1
Pax6	Ffar1	1
Pax6	Gipr	1
Smad3	Zyx	1
Gata1	C1qa	-1
Mafb	C1qa	1
Hif1a	Pc	1
Hif1a	Theg	1
Tp63	Ybx1	1
Ybx1	Tp63	1
Nfatc2	Mdm2	1
Pparg	Cidec	1
Fos	E2f1	1
Twist2	Mmp9	1
Esr1	Rab31	1
Nr4a1	Tshb	1
Nr4a1	Trh	1
Lmo2	Angpt2	1
Lyl1	Angpt2	1
Gata2	Angpt2	1
Tal1	Angpt2	1
Myc	Tsc22d3	1
Usf1	Tsc22d3	1
Nfatc1	Plcg2	1
Nfe2l2	Iqgap1	1
Scx	Col1a2	1
Rela	Prkd3	1
Hsf1	Dnajb1	1
E2f1	Rbm38	1
Zic1	Ccnd1	1
Zic1	Cdkn1a	1
Zic1	Cdkn1b	1
Zglp1	Avp	1
Zglp1	Crh	1
Myc	Map4k1	1
Yy1	Jak2	-1
Nfkb1	Ehmt1	1
Tp53	Mpg	1
Mbd2	Faah	1
E2f1	Foxm1	1
Skil	Tp53	1
Pax5	Bglap	1
Pax5	Bglap3	1
Pax5	Bglap2	1
Pax5	Sp7	1
Pax5	Runx2	1
Hnf4a	Slc22a6	1
Hnf4a	Slc22a8	1
Dnmt3b	Hoxb13	-1
Hoxb13	Dnmt3b	1
Ezh2	Hoxb13	-1
Srebf2	Dhcr24	1
Esr2	Pten	1
Myc	Cited2	1
E2f3	Cited2	1
Hnf4a	Il10	1
Cdx2	Nr1i2	1
Nr1i3	Prkaa1	1
Nr1h4	Cish	1
Ets2	Abcb1a	1
Mafb	Ccl12	1
Mafb	Prdm1	1
Mafb	Spock1	1
Prdm1	Spock1	1
Esr2	Pes1	1
Esr2	St13	1
Esr2	Stub1	1
Creb1	Kdm3a	1
Hnf1b	Neurog3	1
Pdx1	Neurog3	1
Rest	Terf2	-1
Spi1	Il1rl1	1
Satb2	Kat2b	1
Satb2	Hbb-y	1
Satb2	Hbb-bh1	1
Mbd2	Kdm2b	1
Ets1	Ppp2r1b	1
Sp1	Ppp2r1b	1
Sp3	Ppp2r1b	1
Sp1	Ppp2r1a	1
Sp3	Ppp2r1a	1
Tfap2a	Ppp2r1a	1
Tp53	Prox1	1
Creb3l1	Gfap	1
Gcm1	Gfap	1
Grhl3	Atm	1
Spi1	Gad1	1
Spi1	Htr2c	1
Spi1	Krt14	1
Spi1	Ppm1e	1
Spi1	Tomm70	1
Snai2	Cdh2	-1
Prox1	Prkcb	1
Vdr	Cyp1a1	1
Smad7	Mta1	1
Mta1	Smad7	-1
Egr2	Tnfsf11	-1
Egr2	Id2	1
Nono	Birc5	1
Tp73	Bcl2	1
Tp73	Ccnd1	-1
Tead4	Igfbp1	1
Hhex	Csnk2a1	1
Hhex	Csnk2a2	1
Nr5a2	Gck	1
Tbp	Krt36	1
Tbp	Me3	1
Gata3	Lyl1	1
Gata3	Tal1	1
Lyl1	Nkx3-1	1
Lyl1	Tal1	1
Atf4	F7	1
Foxo3	Stk11	1
Foxo3	Prkaa2	1
Esr1	Rnf115	1
Egr1	Klf4	1
Gata6	Bmp2	1
Sox2	Cdkn1b	1
Snai1	Serpinb5	1
Tbx6	Serpinb5	1
Pax5	Abl1	1
Pax5	Bcr	1
Pitx2	Gsk3b	1
Gli2	Tgfb1	1
Gli1	Tgfb1	1
Fos	Pes1	1
Jun	Pes1	1
Junb	Pes1	1
Jund	Pes1	1
Tp53	Ppargc1a	1
Tp53	Fxn	1
Pax7	Carm1	1
Dnmt3a	Inha	1
Gfi1	Cd8a	1
Gata1	Il1rl1	-1
Gata2	Il1rl1	1
Kat7	Cdkn1b	1
Erg	Nr3c1	1
Nfe2l2	Txnip	-1
Pparg	Mogat1	1
Pparg	Mgat1	1
Nrf1	Ide	1
Tbp	Ide	1
Nanog	Tor1aip2	-1
Gata1	Cdc6	1
Tp73	Bik	1
Hhex	Ctsg	1
Hhex	Abl1	1
Hhex	Bcr	1
Hhex	Src	1
Hhex	Vegfa	-1
Hnf1a	Hgfac	1
Tfap2a	Ret	1
Tfap2c	Ret	1
Ppard	Mog	1
Ppard	Plp1	1
Nfkb2	Enpp2	1
Relb	Enpp2	1
Dmbx1	Cd34	1
Dmbx1	Traf1	1
E2f1	Cd2ap	1
Myb	Erbin	1
Dlx3	Akt1	1
Foxm1	Scgb1a1	1
Foxm1	Sox2	1
Egr1	Mmp2	-1
Sp1	Xylt2	1
Spi1	Xylt2	1
Esr1	Fas	1
Esr1	Faslg	1
Irf4	Tspo	1
Tp53	Tspo	1
Rela	Trem1	1
Ar	Il2	1
Irf1	Mki67	-1
Foxo1	Dgka	1
Foxo3	Dgka	1
Usf1	Rorc	1
Usf2	Rorc	1
Thra	Ppp2ca	1
Bcl6	Tnfrsf11a	1
Nfatc1	Tnfrsf11a	1
Ssrp1	Myc	1
Tp53	Aurka	-1
E2f3	Cdk2	1
E2f3	Sparc	1
Tal1	Il6	1
Twist1	Clu	1
Ezh2	Foxp3	-1
Hoxc6	Bcl2	1
Dnmt1	Bcl2	1
Tp53	Apob	1
Hlx	Btg1	1
Tal1	Myb	1
Tcf12	Trib2	1
Tcf3	Trib2	1
Hes1	Dusp1	1
Pura	Erbb2	1
Id2	Lgals1	1
Sp1	Nt5e	1
Zglp1	Apoa1	1
Esr1	Fhl2	1
Hoxa9	Dach1	1
Kmt2a	Dach1	1
Cebpa	Dach1	-1
Gata1	Dach1	-1
Cebpa	Plin5	1
E2f7	Vegfa	1
E2f8	Vegfa	1
Ascl2	Fgfr1	1
Ascl2	Me3	1
Erg	Tdrd1	1
Dnmt1	Aldh3b1	1
Dnmt1	Fmo3	1
Atf3	Calca	1
Atf3	Hspa5	1
Atf3	Map1lc3b	1
Atf3	Pcyt2	1
Cebpb	Hspa5	1
Cebpb	Map1lc3b	1
Cebpb	Pcyt2	1
Ddit3	Calca	1
Ddit3	Pcyt2	1
Stat2	Tgfa	1
Tp53	Lmo4	1
Hoxc6	Abcb1a	1
Pitx2	Irf5	1
Vdr	Dysf	1
Hif1a	Mapk9	1
E2f1	Stmn1	1
Tfdp1	Stmn1	1
Cebpb	Ccl20	1
Foxc1	Snai1	1
Foxc1	Nedd9	1
Snai2	Cdh3	-1
Myc	Apc	1
Nfe2l2	Apc	1
Nfe2l2	Cd44	1
Myc	Nfe2l2	1
Nfe2l2	Myc	-1
Nfe2l2	Pcna	-1
Nfe2l2	Ptgs2	-1
E2f1	Gpr19	1
Foxp4	Tspoap1	-1
Bmal1	Ldlr	1
Hes1	Ldlr	1
Hes6	Ldlr	1
Foxo3	Mfge8	1
Ets1	Atxn2	1
Etv5	Parg	1
Etv5	Bphl	1
Sp1	Parg	1
Sp1	Bphl	1
Sox17	Sox17	1
Mycn	Cdkl5	-1
Ssrp1	Cdkl5	1
Deaf1	Casp3	1
Deaf1	Eif4g3	1
Deaf1	F2	1
Mkx	Sox6	1
Gata4	Cd2	1
Tp53	Nacc2	1
Jdp2	Plxna2	1
Esr1	Mmp3	1
Yy1	Gdf5	1
Fli1	Prkcb	1
Irf6	Grhl3	1
Erg	Snai1	1
Snai1	Erg	1
Snai1	Mcat	1
Hoxa9	Cd34	1
Hoxa9	Pten	1
Runx1	Pten	1
Foxo3	Pik3ip1	1
Atf4	Inhbe	1
Bmal1	Ihh	1
Yy1	Parp1	-1
Sp1	Alcam	1
Hnf4a	Arhgdig	1
Smad1	Tfap2c	1
Gsc	Prom1	1
Myc	Prom1	1
Sp1	Prom1	1
Smad4	Agr2	1
Tp53	Hexim1	1
Tcf12	Kdm1b	1
Ahrr	Cyp1a1	1
Gata3	Ctla4	1
Mbd2	Itga2b	1
Mbd2	Mpl	1
Hif1a	Cx3cr1	1
Rela	Thoc1	1
Grhl2	Nkx2-1	1
Atf4	Kdm6b	1
Cebpg	Kdm6b	1
Myc	Pola1	1
Zfx	Ocrl	1
Spib	Blnk	1
Sox21	Hes5	1
Thrb	Rb1	1
Klf6	Jun	1
Jun	Klf6	1
Znf354c	Jun	1
Mafb	Mmp13	1
Mafb	Mmp3	1
Mafb	Acan	1
Snai1	Esrp1	1
Ppara	Rgs5	1
Ppard	Rgs5	1
Pparg	Rgs5	1
Stat3	S100a9	1
Nanog	Gdf3	1
Rarb	Il1b	1
Smad2	Krt14	1
Esr1	Med1	1
Tfap2c	Gpx1	1
Tfap2a	Gpx1	1
Smad1	Pdgfa	-1
Bhlhe40	Pik3r1	1
Rela	Bhlhe40	1
Nfe2	Ank1	1
Nr1h2	Pias1	1
Gtf2i	Cish	1
Gtf2ird1	Cish	1
Nsd2	Trim28	1
Tcf3	Fgf10	1
Tcf3	Fgfr2	1
Runx2	Fgf10	1
Mef2a	Bdnf	1
Zbtb33	Egf	1
Zbtb33	Cdh1	1
Atrx	H3-3a	1
Esr1	Odc1	1
Stat5a	Pck1	1
Tp53	Gad2	1
Atf4	Ppargc1a	-1
Jun	Sesn2	1
Dlx4	Alb	1
Tal1	Epor	1
Prox1	Twist1	-1
Prox1	Akt2	1
Foxo3	Irf7	1
Fli1	Runx1	1
Nr1h3	Sirt1	1
Srebf2	Aacs	1
Ezh2	Gata3	-1
Gata6	Cdx2	1
Gata6	Apc	1
Klf2	Ccr5	1
Zfp42	Dppa5a	1
Zfp42	Utf1	1
Creb3l3	Lpin1	1
Jund	Itgax	1
Tp53	Clca2	1
Rbpj	Sox9	-1
Batf3	Cd8a	-1
Nfat5	Nup88	1
Nfat5	Xpo1	1
Kat7	Vegfa	1
Bmal1	Atg14	1
Clock	Atg14	1
Hnf4a	Cyp3a11	1
Hnf4a	Cyp3a41a	1
Hnf4a	Cyp3a16	1
Srf	Bmp10	1
Nkx2-5	Bmp10	1
Satb1	Abl1	1
Satb1	Cdh1	1
Satb1	Mmp2	1
Sp3	Tff2	-1
Lyl1	Stmn1	1
Tal1	Stmn1	1
Foxm1	Bub1b	1
Foxo1	Klf2	1
Klf6	Mdga2	1
Snai2	Brca1	-1
Nfatc1	Plaur	1
Bcl11b	Egfr	1
Notch1	Bcl11b	1
Bcl11b	Notch1	1
Sp1	Arhgap18	1
Sp1	Fgf21	1
Sp1	Ip6k2	1
Sp1	Npm3	1
Sp1	Rab20	1
Sp1	Srsf7	1
Nr1h3	Edn1	-1
Runx3	Cd8a	1
Cebpb	Trpv1	1
Tp63	Samd9l	1
Pax3	Tbx2	1
Srf	Trpc6	1
Zbtb16	Atp6v1b2	1
Rest	Map2k5	-1
Cebpa	Tert	-1
Nr5a1	Alas1	1
Nr5a2	Alas1	1
Stat3	Cxcl1	1
Stat3	Cxcr2	1
Stat3	Polr2f	1
Esr1	Psmb8	1
Esr1	Tap2	1
Mtf1	Socs3	1
Zbtb7a	Ins2	1
Esr1	Tek	1
E2f1	Dok1	1
Twist1	Dkk1	1
Tcf7l2	Crtc2	-1
Egr1	Maml1	1
Maml1	Egr1	1
Esr1	Vim	1
Hnf4a	Bmp2	1
Id2	Itgae	1
Runx1	Socs3	-1
Casz1	Tp53	1
Mtf1	Ednrb	1
E2f1	Lhx2	1
Tp53	Hsp90b1	1
Crx	Igf2bp1	1
Hif1a	Igf2bp1	1
Pou5f1	Akt1	1
Nfe2l2	Cish	1
Nr1h3	Cyp1a2	1
Fos	Sirt6	1
Runx2	Smurf1	1
Stat3	Pgf	-1
Id3	Vcam1	1
Klf11	Tnf	1
Nfe2l2	Tp53bp1	1
Ezh2	Myh7	1
Sp1	Cirbp	1
Sp1	Keap1	1
Mnx1	Ptger2	1
Nrf1	Atp1b1	1
Nrf1	Atp1a1	1
Nrf1	Atp1a3	1
Klf6	Acvrl1	1
Ppard	Vegfa	1
Klf5	Dhcr24	1
Foxl2	Clu	1
Foxl2	Pttg1	-1
Nr6a1	Mbd6	1
Ppard	Ski	1
Xbp1	Stard5	1
Zbtb7a	Nfkbia	1
Zbtb7a	Rela	1
Prdm1	Bmp5	1
Mbd2	Cdh1	1
Mbd2	Itk	1
Snai1	Itsn1	1
Snai1	Mbd2	1
Esr1	Brf1	1
Cebpg	Hsf1	1
Mef2c	Notch3	1
Nr1h4	Ndrg2	1
Stat3	Greb1	1
Ar	Hnf1a	1
Spi1	Fli1	1
Fli1	Spi1	1
Stat3	Wnt3a	1
Pax6	Pcsk1n	1
Pax6	Pcsk1	1
Atf2	Scp2	1
Foxo1	Pklr	-1
Esr1	Cdkn2b	1
Olig2	Cdkn2b	1
Jun	Pdgfrb	1
Vsx2	Bad	1
Myrf	Adam2	1
Gata2	Cebpb	1
Klf10	Il12b	-1
Stat3	Ccdc88a	1
Runx2	Neu2	1
Sp3	Neu2	1
Rest	Slc8a1	-1
Rcor2	Slc8a1	-1
Pou3f2	Cdh13	1
Irf9	Pdcd1	1
Nfatc1	Pdcd1	1
Tbx21	Pdcd1	1
Tbx21	Snca	1
Rbpj	Pdcd1	1
Mbd2	Chd4	-1
Foxn1	Cd79a	1
Smad6	Pparg	1
Zbtb7a	Nrip1	1
Adnp2	Hbb-b1	1
Tp63	Il6	1
Stat5a	Igf1r	1
Runx2	Bcl2	1
Nr1h2	Fgf21	1
Bcl6	Ereg	-1
Kdm2a	Ereg	-1
Kdm2a	Bcor	1
Mbd2	Bcor	1
Mbd2	Ereg	1
Nr0b1	Pck1	1
Nr5a2	Prkaa1	1
Etv1	Mmp7	1
Atf3	Timp3	1
Stat3	Timp3	-1
Creb1	Ttpa	1
Rfx5	Sirt1	1
Tbx3	Pten	-1
Cebpg	Nox4	1
Cebpg	Ros1	1
Cebpg	Traf3ip2	1
Vdr	Cyp19a1	1
Nfe2l2	Grin2b	1
Tbx15	Tfap2a	1
Klf6	Gsk3b	1
Stat3	Fgf2	1
Mta2	Fshr	-1
Vdr	Gadd45a	1
Bhlhe41	Myog	1
Myc	Sart3	1
Znf263	Sart3	1
Atf4	Gnb1l	1
Atf4	Hrk	1
Egr1	Cav1	1
Egr1	Cavin1	-1
Egr1	Src	1
Dlx4	Twist1	1
Tbx15	Bglap	1
Tbx15	Bglap3	1
Tbx15	Bglap2	1
Nkx2-5	Fgf10	1
Ets1	Itga3	1
Ar	Pebp1	1
E2f7	Cdkn1a	-1
Ppara	Ctsb	1
Peg3	Psmd10	1
Gtf3a	Lipg	1
Jun	Pea15	1
Pparg	Pea15	-1
Nfatc2	Vrk2	1
Fli1	Ccl12	1
Smad2	Smarcd3	1
Noto	Noto	1
Gli2	Gast	-1
Erf	Gusb	1
Mlxipl	Khk	1
Ezh2	Akt1	1
Ezh2	Itga2	1
Ezh2	Mapk1	1
Elk1	Tmem131l	1
Egr1	Slc4a2	1
Sp1	Slc4a2	1
Tcf3	Slc4a2	1
Sp3	Has1	1
Smad2	Has1	1
Smad3	Has1	1
Sp1	Has1	1
Crem	Notch1	1
Tp53	Polr3b	1
Jun	Il17a	1
Nr3c1	H6pd	1
Prdm1	Cd4	-1
Egr2	Dguok	1
Pparg	Pkm	-1
Hif1a	Prnp	1
Ets1	Sell	1
Irf1	Sell	1
Sp1	Sell	1
Sp3	Abcb1a	1
Tbp	Abcb1a	1
Cdx2	Reg4	1
Esr1	Fasn	1
Fos	Fasn	1
Myc	Pten	1
Nr2f2	Pou5f1	-1
Sp1	Cep131	1
Mef2a	Gsk3b	1
Hif1a	Mme	1
Sp1	P2rx7	1
Jun	Adarb1	1
Dnmt1	Mylip	1
Srf	Itga8	1
Stat3	Cxcr6	1
Rela	Il2ra	1
Rela	Pmp22	1
Gbx2	Eef1a1	1
Otx2	Sox2	-1
Ncoa1	Ar	1
Foxc1	Msx2	1
Esr1	Rad21	1
Myc	Rad21	1
Ar	Aatf	1
Ar	Dapk3	1
Ar	Reg3g	1
Tp53	Runx1	1
Runx1	Tp53	1
Srf	Itgb1	1
Vdr	Mdm2	1
Irf1	Npy2r	1
Snai1	Npy2r	1
Tp53	Park7	1
Runx1	Cdkn1a	-1
Nr1h3	Il5	1
Xbp1	Ufm1	1
Dnmt1	Txnrd1	1
Egr2	Plac8	1
Jun	Il7	1
Fos	Il7r	1
Fos	Vegfd	1
Jun	Vegfd	1
Eomes	Elavl2	1
Tbx21	Elavl2	1
Runx2	Fosl1	1
Msc	Aimp2	1
Msc	Mapk1	1
Runx2	Col1a1	1
Sp7	Col1a1	1
Mef2a	Cd44	1
Tfap2a	Hrk	1
Bcl6	Hes5	1
Snai2	Ctnnb1	-1
Ctnnb1	Snai2	1
Snai2	Vim	1
Ctnnb1	Zeb1	1
Zeb1	Ctnnb1	-1
Nr3c1	Ip6k3	1
Smad4	Sirt1	1
Prdm1	Ghrhr	1
Tp53	Tdg	1
Nfe2l2	S100a9	1
Bcl6	Irf8	1
Tcf12	Krt27	1
Hmga1	Lin28a	1
Esr1	Slc2a4	1
Sp1	Sctr	1
Nkx2-5	Ppp1r12a	1
Ppara	C3	1
Npas4	Cdk5	1
Npas4	Rbfox3	1
Cebpb	Psmd10	1
Nr1h4	Psmd10	1
Tbx15	Psmd10	1
Stat3	Pou2f1	1
Foxn1	Afp	1
Foxn1	Prkg1	1
Myc	Sirt2	1
Mycn	Sirt2	1
Sall4	Epcam	1
Sall4	Krt19	1
Hif1a	Eif4ebp1	1
Nr4a1	Hspa5	1
Sp1	Elavl1	1
Jun	Cybb	1
Hoxc4	Tnfsf13	1
Hic1	Cdkn1a	-1
Klf10	Ptgs1	1
Nfat5	Aqp4	1
Hsf1	Slc6a6	1
Usf1	Alx3	1
Tcf3	Alx3	1
Twist1	Alx3	1
Usf2	Alx3	1
Alx3	Alx3	1
Usf2	Mapre1	1
Usf2	Mapre2	1
Creb1	Ngb	1
Ssrp1	Star	1
Stat6	Cdkn1a	1
Stat6	Cdkn1b	1
Stat6	Tgfb1	1
Esr1	Krt5	1
Stat6	Fgfr1	1
Etv2	Kdr	1
Prrx1	Vegfa	1
Sp7	Mmp13	1
Jun	Slc11a1	1
Kcnip3	Cdkn1a	1
Tp53	Ncf2	1
Vdr	Lin28a	1
Rfx6	Gip	1
Hsf1	Foxm1	1
Kmt2a	Scarb1	1
Kmt2b	Scarb1	1
Isl1	Ldb1	1
Hbp1	Il2	1
Pitx1	Hoxc10	1
Pitx1	Hoxc11	1
Pitx1	Tbx4	1
Pitx1	Fgfr1	1
Pitx1	Krt27	1
Hmga1	Fmnl2	1
Foxp3	Birc3	-1
Foxp3	Casp3	1
Foxp3	Casp9	1
Sox11	Tank	1
Egr2	Il17a	1
Egr2	Il6	-1
Atf4	Fgf15	1
Hoxa9	Scmh1	1
Ahr	Nfic	1
Nfic	Ahr	1
Pitx2	Ahr	1
Myb	Chd7	1
Myb	Mtatp6	1
Myc	Mtatp6	1
Ar	Rhob	1
Sp1	Mgarp	1
Esr1	Mgarp	1
Gata2	Gnrhr	1
Rora	Sult2a1	1
Tfe3	Myog	1
Nono	Pou5f1	1
Pparg	Cited2	1
Irf3	Tslp	1
Smad4	Havcr2	1
Nr2e1	Vegfa	1
Ets1	Ccna2	1
Hif1a	Mcl1	1
Hoxb3	Cdca3	1
Smad5	Gtf2f2	1
Smad5	Smap1	1
Gata3	Fgf10	1
