source	target	mor
NFKB1_RELA	GADD45B	1
NFKB2	GADD45B	1
NFKB2_REL	GADD45B	1
REL_RELB	GADD45B	1
REL	GADD45B	1
RELA_RELB	IL17A	1
NFKB2_RELA	IL17A	1
NFKB1_RELB	IL17A	1
REL_RELA	IL17A	1
NFKB1_NFKB2	IL17A	1
NFKB1_REL	IL17A	1
NFKB2_RELB	IL17A	1
RELB	IL17A	1
NFKB1_RELA	IL17A	1
NFKB2	IL17A	1
NFKB2_REL	IL17A	1
REL_RELB	IL17A	1
REL	IL17A	1
FOSL1_JUNB	PRDM1	1
FOS_JUN	PRDM1	1
FOS_JUNB	PRDM1	1
FOSL2_JUND	PRDM1	1
FOSL2_JUN	PRDM1	1
FOSB_JUNB	PRDM1	1
JUNB	PRDM1	1
FOSL2_JUNB	PRDM1	1
JUND	PRDM1	1
JUN_JUND	PRDM1	1
JUNB_JUND	PRDM1	1
FOSL1_JUND	PRDM1	1
FOSL1_JUN	PRDM1	1
FOSB_JUND	PRDM1	1
FOSB_JUN	PRDM1	1
JUN_JUNB	PRDM1	1
FOS_JUND	PRDM1	1
RELA	CDK9	1
NFKB1	CDK9	1
RELA_RELB	CDK9	1
NFKB2_RELA	CDK9	1
NFKB1_RELB	CDK9	1
REL_RELA	CDK9	1
NFKB1_NFKB2	CDK9	1
NFKB1_REL	CDK9	1
NFKB2_RELB	CDK9	1
RELB	CDK9	1
NFKB1_RELA	CDK9	1
NFKB2	CDK9	1
NFKB2_REL	CDK9	1
REL_RELB	CDK9	1
REL	CDK9	1
RELA_RELB	TNFAIP3	1
NFKB2_RELA	TNFAIP3	1
NFKB1_RELB	TNFAIP3	1
REL_RELA	TNFAIP3	1
NFKB1_NFKB2	TNFAIP3	1
NFKB1_REL	TNFAIP3	1
NFKB2_RELB	TNFAIP3	1
RELB	TNFAIP3	1
NFKB1_RELA	TNFAIP3	1
NFKB2	TNFAIP3	1
NFKB2_REL	TNFAIP3	1
REL_RELB	TNFAIP3	1
RELA	SOCS1	1
NFKB1	SOCS1	1
RELA_RELB	SOCS1	1
NFKB2_RELA	SOCS1	1
NFKB1_RELB	SOCS1	1
REL_RELA	SOCS1	1
NFKB1_NFKB2	SOCS1	1
NFKB1_REL	SOCS1	1
NFKB2_RELB	SOCS1	1
RELB	SOCS1	1
NFKB1_RELA	SOCS1	1
NFKB2	SOCS1	1
NFKB2_REL	SOCS1	1
REL_RELB	SOCS1	1
REL	SOCS1	1
RELA	CFB	1
NFKB1	CFB	1
RELA_RELB	CFB	1
NFKB2_RELA	CFB	1
NFKB1_RELB	CFB	1
REL_RELA	CFB	1
NFKB1_NFKB2	CFB	1
NFKB1_REL	CFB	1
NFKB2_RELB	CFB	1
RELB	CFB	1
NFKB1_RELA	CFB	1
NFKB2	CFB	1
NFKB2_REL	CFB	1
REL_RELB	CFB	1
REL	CFB	1
RELA_RELB	NOD2	1
NFKB2_RELA	NOD2	1
NFKB1_RELB	NOD2	1
REL_RELA	NOD2	1
NFKB1_NFKB2	NOD2	1
NFKB1_REL	NOD2	1
NFKB2_RELB	NOD2	1
RELB	NOD2	1
NFKB1_RELA	NOD2	1
NFKB2	NOD2	1
NFKB2_REL	NOD2	1
REL_RELB	NOD2	1
REL	NOD2	1
RELA	CASP4	1
NFKB1	CASP4	1
RELA_RELB	CASP4	1
NFKB2_RELA	CASP4	1
NFKB1_RELB	CASP4	1
REL_RELA	CASP4	1
NFKB1_NFKB2	CASP4	1
NFKB1_REL	CASP4	1
NFKB2_RELB	CASP4	1
RELB	CASP4	1
NFKB1_RELA	CASP4	1
NFKB2	CASP4	1
NFKB2_REL	CASP4	1
REL_RELB	CASP4	1
REL	CASP4	1
FOSL1_JUNB	LORICRIN	1
FOS_JUN	LORICRIN	1
FOS_JUNB	LORICRIN	1
FOSL2_JUND	LORICRIN	1
FOSL2_JUN	LORICRIN	1
FOSB_JUNB	LORICRIN	1
FOSL2_JUNB	LORICRIN	1
JUN_JUND	LORICRIN	1
JUNB_JUND	LORICRIN	1
FOSL1_JUND	LORICRIN	1
FOSL1_JUN	LORICRIN	1
FOSB_JUND	LORICRIN	1
FOSB_JUN	LORICRIN	1
JUN_JUNB	LORICRIN	1
FOS_JUND	LORICRIN	1
FOSL1_JUNB	SPP1	1
FOS_JUN	SPP1	1
FOS_JUNB	SPP1	1
FOSL2_JUND	SPP1	1
FOSL2_JUN	SPP1	1
FOSB_JUNB	SPP1	1
JUNB	SPP1	1
FOSL2_JUNB	SPP1	1
JUN_JUND	SPP1	1
JUNB_JUND	SPP1	1
FOSL1_JUND	SPP1	1
FOSL1_JUN	SPP1	1
FOSB_JUND	SPP1	1
FOSB_JUN	SPP1	1
JUN_JUNB	SPP1	1
FOS_JUND	SPP1	1
RELA_RELB	STAT5A	1
NFKB2_RELA	STAT5A	1
NFKB1_RELB	STAT5A	1
REL_RELA	STAT5A	1
NFKB1_NFKB2	STAT5A	1
NFKB1_REL	STAT5A	1
NFKB2_RELB	STAT5A	1
RELB	STAT5A	1
NFKB1_RELA	STAT5A	1
NFKB2	STAT5A	1
NFKB2_REL	STAT5A	1
REL_RELB	STAT5A	1
REL	STAT5A	1
NFKB1	MUC1	1
RELA_RELB	MUC1	1
NFKB2_RELA	MUC1	1
NFKB1_RELB	MUC1	1
REL_RELA	MUC1	1
NFKB1_NFKB2	MUC1	1
NFKB1_REL	MUC1	1
NFKB2_RELB	MUC1	1
RELB	MUC1	1
NFKB1_RELA	MUC1	1
NFKB2	MUC1	1
NFKB2_REL	MUC1	1
REL_RELB	MUC1	1
REL	MUC1	1
RELA_RELB	IL1A	1
NFKB2_RELA	IL1A	1
NFKB1_RELB	IL1A	1
REL_RELA	IL1A	1
NFKB1_NFKB2	IL1A	1
NFKB1_REL	IL1A	1
NFKB2_RELB	IL1A	1
NFKB1_RELA	IL1A	1
NFKB2_REL	IL1A	1
REL_RELB	IL1A	1
RELA	EPO	1
NFKB1	EPO	1
RELA_RELB	EPO	1
NFKB2_RELA	EPO	1
NFKB1_RELB	EPO	1
REL_RELA	EPO	1
NFKB1_NFKB2	EPO	1
NFKB1_REL	EPO	1
NFKB2_RELB	EPO	1
RELB	EPO	1
NFKB1_RELA	EPO	1
NFKB2	EPO	1
NFKB2_REL	EPO	1
REL_RELB	EPO	1
REL	EPO	1
FOSL1_JUNB	GAST	1
FOS_JUN	GAST	1
FOS_JUNB	GAST	1
FOSL2_JUND	GAST	1
FOSL2_JUN	GAST	1
FOSB_JUNB	GAST	1
JUNB	GAST	1
FOSL2_JUNB	GAST	1
JUN_JUND	GAST	1
JUNB_JUND	GAST	1
FOSL1_JUND	GAST	1
FOSL1_JUN	GAST	1
FOSB_JUND	GAST	1
FOSB_JUN	GAST	1
JUN_JUNB	GAST	1
FOS_JUND	GAST	1
RELA_RELB	IER3	1
NFKB2_RELA	IER3	1
NFKB1_RELB	IER3	1
REL_RELA	IER3	1
NFKB1_NFKB2	IER3	1
NFKB1_REL	IER3	1
NFKB2_RELB	IER3	1
RELB	IER3	1
NFKB1_RELA	IER3	1
NFKB2	IER3	1
NFKB2_REL	IER3	1
REL_RELB	IER3	1
NFKB1	TNFRSF11B	1
RELA_RELB	TNFRSF11B	1
NFKB2_RELA	TNFRSF11B	1
NFKB1_RELB	TNFRSF11B	1
REL_RELA	TNFRSF11B	1
NFKB1_NFKB2	TNFRSF11B	1
NFKB1_REL	TNFRSF11B	1
NFKB2_RELB	TNFRSF11B	1
RELB	TNFRSF11B	1
NFKB1_RELA	TNFRSF11B	1
NFKB2	TNFRSF11B	1
NFKB2_REL	TNFRSF11B	1
REL_RELB	TNFRSF11B	1
REL	TNFRSF11B	1
FOSL1_JUNB	NPM1	1
FOS_JUN	NPM1	1
FOS_JUNB	NPM1	1
FOSL2_JUND	NPM1	1
FOSL2_JUN	NPM1	1
FOSB_JUNB	NPM1	1
FOSL2_JUNB	NPM1	1
JUND	NPM1	1
JUN_JUND	NPM1	1
JUNB_JUND	NPM1	1
FOSL1_JUND	NPM1	1
FOSL1_JUN	NPM1	1
FOSB_JUND	NPM1	1
FOSB_JUN	NPM1	1
JUN_JUNB	NPM1	1
FOS_JUND	NPM1	1
FOSL1_JUNB	EDN3	1
FOS_JUN	EDN3	1
FOS_JUNB	EDN3	1
FOSL2_JUND	EDN3	1
FOSL2_JUN	EDN3	1
JUN	EDN3	1
FOSB_JUNB	EDN3	1
JUNB	EDN3	1
FOSL2_JUNB	EDN3	1
JUND	EDN3	1
JUN_JUND	EDN3	1
JUNB_JUND	EDN3	1
FOSL1_JUND	EDN3	1
FOSL1_JUN	EDN3	1
FOSB_JUND	EDN3	1
FOSB_JUN	EDN3	1
JUN_JUNB	EDN3	1
FOS_JUND	EDN3	1
RELA	EDN3	1
NFKB1	EDN3	1
RELA_RELB	EDN3	1
NFKB2_RELA	EDN3	1
NFKB1_RELB	EDN3	1
REL_RELA	EDN3	1
NFKB1_NFKB2	EDN3	1
NFKB1_REL	EDN3	1
NFKB2_RELB	EDN3	1
RELB	EDN3	1
NFKB1_RELA	EDN3	1
NFKB2	EDN3	1
NFKB2_REL	EDN3	1
REL_RELB	EDN3	1
REL	EDN3	1
RELA_RELB	CRP	1
NFKB2_RELA	CRP	1
NFKB1_RELB	CRP	1
REL_RELA	CRP	1
NFKB1_NFKB2	CRP	1
NFKB1_REL	CRP	1
NFKB2_RELB	CRP	1
RELB	CRP	1
NFKB1_RELA	CRP	1
NFKB2	CRP	1
NFKB2_REL	CRP	1
REL_RELB	CRP	1
RELA_RELB	CXCL9	1
NFKB2_RELA	CXCL9	1
NFKB1_RELB	CXCL9	1
REL_RELA	CXCL9	1
NFKB1_NFKB2	CXCL9	1
NFKB1_REL	CXCL9	1
NFKB2_RELB	CXCL9	1
RELB	CXCL9	1
NFKB1_RELA	CXCL9	1
NFKB2	CXCL9	1
NFKB2_REL	CXCL9	1
REL_RELB	CXCL9	1
REL	CXCL9	1
FOSL1_JUNB	SELE	1
FOS_JUN	SELE	1
FOS_JUNB	SELE	1
FOSL2_JUND	SELE	1
FOSL2_JUN	SELE	1
FOSB_JUNB	SELE	1
JUNB	SELE	1
FOSL2_JUNB	SELE	1
JUND	SELE	1
JUN_JUND	SELE	1
JUNB_JUND	SELE	1
FOSL1_JUND	SELE	1
FOSL1_JUN	SELE	1
FOSB_JUND	SELE	1
FOSB_JUN	SELE	1
JUN_JUNB	SELE	1
FOS_JUND	SELE	1
RELA_RELB	IL1RN	1
NFKB2_RELA	IL1RN	1
NFKB1_RELB	IL1RN	1
REL_RELA	IL1RN	1
NFKB1_NFKB2	IL1RN	1
NFKB1_REL	IL1RN	1
NFKB2_RELB	IL1RN	1
RELB	IL1RN	1
NFKB1_RELA	IL1RN	1
NFKB2	IL1RN	1
NFKB2_REL	IL1RN	1
REL_RELB	IL1RN	1
REL	IL1RN	1
RELA_RELB	LEP	1
NFKB2_RELA	LEP	1
NFKB1_RELB	LEP	1
REL_RELA	LEP	1
NFKB1_NFKB2	LEP	1
NFKB1_REL	LEP	1
NFKB2_RELB	LEP	1
RELB	LEP	1
NFKB1_RELA	LEP	1
NFKB2	LEP	1
NFKB2_REL	LEP	1
REL_RELB	LEP	1
REL	LEP	1
FOSL1_JUNB	CSF2	1
FOS_JUN	CSF2	1
FOS_JUNB	CSF2	1
FOSL2_JUND	CSF2	1
FOSL2_JUN	CSF2	1
FOSB_JUNB	CSF2	1
FOSL2_JUNB	CSF2	1
JUND	CSF2	1
JUN_JUND	CSF2	1
JUNB_JUND	CSF2	1
FOSL1_JUND	CSF2	1
FOSL1_JUN	CSF2	1
FOSB_JUND	CSF2	1
FOSB_JUN	CSF2	1
JUN_JUNB	CSF2	1
FOS_JUND	CSF2	1
FOSL1_JUNB	ACE	1
FOS_JUN	ACE	1
FOS_JUNB	ACE	1
FOSL2_JUND	ACE	1
FOSL2_JUN	ACE	1
FOSB_JUNB	ACE	1
JUNB	ACE	1
FOSL2_JUNB	ACE	1
JUND	ACE	1
JUN_JUND	ACE	1
JUNB_JUND	ACE	1
FOSL1_JUND	ACE	1
FOSL1_JUN	ACE	1
FOSB_JUND	ACE	1
FOSB_JUN	ACE	1
JUN_JUNB	ACE	1
FOS_JUND	ACE	1
FOSL1_JUNB	ALAS2	1
FOS_JUN	ALAS2	1
FOS_JUNB	ALAS2	1
FOSL2_JUND	ALAS2	1
FOSL2_JUN	ALAS2	1
FOSB_JUNB	ALAS2	1
JUNB	ALAS2	1
FOSL2_JUNB	ALAS2	1
JUN_JUND	ALAS2	1
JUNB_JUND	ALAS2	1
FOSL1_JUND	ALAS2	1
FOSL1_JUN	ALAS2	1
FOSB_JUND	ALAS2	1
FOSB_JUN	ALAS2	1
JUN_JUNB	ALAS2	1
FOS_JUND	ALAS2	1
RELA	LBP	1
NFKB1	LBP	1
RELA_RELB	LBP	1
NFKB2_RELA	LBP	1
NFKB1_RELB	LBP	1
REL_RELA	LBP	1
NFKB1_NFKB2	LBP	1
NFKB1_REL	LBP	1
NFKB2_RELB	LBP	1
RELB	LBP	1
NFKB1_RELA	LBP	1
NFKB2	LBP	1
NFKB2_REL	LBP	1
REL_RELB	LBP	1
REL	LBP	1
FOSL1_JUNB	YBEY	1
FOS_JUN	YBEY	1
FOS_JUNB	YBEY	1
FOSL2_JUND	YBEY	1
FOSL2_JUN	YBEY	1
JUN	YBEY	1
FOSB_JUNB	YBEY	1
JUNB	YBEY	1
FOSL2_JUNB	YBEY	1
JUND	YBEY	1
JUN_JUND	YBEY	1
JUNB_JUND	YBEY	1
FOSL1_JUND	YBEY	1
FOSL1_JUN	YBEY	1
FOSB_JUND	YBEY	1
FOSB_JUN	YBEY	1
JUN_JUNB	YBEY	1
FOS_JUND	YBEY	1
RELA_RELB	CR2	1
NFKB2_RELA	CR2	1
NFKB1_RELB	CR2	1
REL_RELA	CR2	1
NFKB1_NFKB2	CR2	1
NFKB1_REL	CR2	1
NFKB2_RELB	CR2	1
RELB	CR2	1
NFKB1_RELA	CR2	1
NFKB2_REL	CR2	1
REL_RELB	CR2	1
FOSL1_JUNB	PGR	-1
FOS_JUN	PGR	-1
FOS_JUNB	PGR	-1
FOSL2_JUND	PGR	-1
FOSL2_JUN	PGR	-1
FOSB_JUNB	PGR	-1
JUNB	PGR	-1
FOSL2_JUNB	PGR	-1
JUND	PGR	-1
JUN_JUND	PGR	-1
JUNB_JUND	PGR	-1
FOSL1_JUND	PGR	-1
FOSL1_JUN	PGR	-1
FOSB_JUND	PGR	-1
FOSB_JUN	PGR	-1
JUN_JUNB	PGR	-1
FOS_JUND	PGR	-1
FOSL1_JUNB	TFPI2	1
FOS_JUN	TFPI2	1
FOS_JUNB	TFPI2	1
FOSL2_JUND	TFPI2	1
FOSL2_JUN	TFPI2	1
FOSB_JUNB	TFPI2	1
JUNB	TFPI2	1
FOSL2_JUNB	TFPI2	1
JUND	TFPI2	1
JUN_JUND	TFPI2	1
JUNB_JUND	TFPI2	1
FOSL1_JUND	TFPI2	1
FOSL1_JUN	TFPI2	1
FOSB_JUND	TFPI2	1
FOSB_JUN	TFPI2	1
JUN_JUNB	TFPI2	1
FOS_JUND	TFPI2	1
FOSL1_JUNB	UCK2	1
FOS_JUN	UCK2	1
FOS_JUNB	UCK2	1
FOSL2_JUND	UCK2	1
FOSL2_JUN	UCK2	1
JUN	UCK2	1
FOSB_JUNB	UCK2	1
JUNB	UCK2	1
FOSL2_JUNB	UCK2	1
JUND	UCK2	1
JUN_JUND	UCK2	1
JUNB_JUND	UCK2	1
FOSL1_JUND	UCK2	1
FOSL1_JUN	UCK2	1
FOSB_JUND	UCK2	1
FOSB_JUN	UCK2	1
JUN_JUNB	UCK2	1
FOS_JUND	UCK2	1
RELA_RELB	AVP	1
NFKB2_RELA	AVP	1
NFKB1_RELB	AVP	1
REL_RELA	AVP	1
NFKB1_NFKB2	AVP	1
NFKB1_REL	AVP	1
NFKB2_RELB	AVP	1
RELB	AVP	1
NFKB1_RELA	AVP	1
NFKB2	AVP	1
NFKB2_REL	AVP	1
REL_RELB	AVP	1
REL	AVP	1
RELA	PLCG2	1
NFKB1	PLCG2	1
RELA_RELB	PLCG2	1
NFKB2_RELA	PLCG2	1
NFKB1_RELB	PLCG2	1
REL_RELA	PLCG2	1
NFKB1_NFKB2	PLCG2	1
NFKB1_REL	PLCG2	1
NFKB2_RELB	PLCG2	1
RELB	PLCG2	1
NFKB1_RELA	PLCG2	1
NFKB2	PLCG2	1
NFKB2_REL	PLCG2	1
REL_RELB	PLCG2	1
REL	PLCG2	1
RELA_RELB	EGFR	1
NFKB2_RELA	EGFR	1
NFKB1_RELB	EGFR	1
REL_RELA	EGFR	1
NFKB1_NFKB2	EGFR	1
NFKB1_REL	EGFR	1
NFKB2_RELB	EGFR	1
RELB	EGFR	1
NFKB1_RELA	EGFR	1
NFKB2_REL	EGFR	1
REL_RELB	EGFR	1
REL	EGFR	1
RELA	PTGDS	1
RELA_RELB	PTGDS	1
NFKB2_RELA	PTGDS	1
NFKB1_RELB	PTGDS	1
REL_RELA	PTGDS	1
NFKB1_NFKB2	PTGDS	1
NFKB1_REL	PTGDS	1
NFKB2_RELB	PTGDS	1
RELB	PTGDS	1
NFKB1_RELA	PTGDS	1
NFKB2	PTGDS	1
NFKB2_REL	PTGDS	1
REL_RELB	PTGDS	1
REL	PTGDS	1
FOSL1_JUNB	DMP1	1
FOS_JUN	DMP1	1
FOS_JUNB	DMP1	1
FOSL2_JUND	DMP1	1
FOSL2_JUN	DMP1	1
FOSB_JUNB	DMP1	1
FOSL2_JUNB	DMP1	1
JUND	DMP1	1
JUN_JUND	DMP1	1
JUNB_JUND	DMP1	1
FOSL1_JUND	DMP1	1
FOSL1_JUN	DMP1	1
FOSB_JUND	DMP1	1
FOSB_JUN	DMP1	1
JUN_JUNB	DMP1	1
FOS_JUND	DMP1	1
FOSL1_JUNB	SLC2A2	1
FOS_JUN	SLC2A2	1
FOS_JUNB	SLC2A2	1
FOSL2_JUND	SLC2A2	1
FOSL2_JUN	SLC2A2	1
FOSB_JUNB	SLC2A2	1
JUNB	SLC2A2	1
FOSL2_JUNB	SLC2A2	1
JUND	SLC2A2	1
JUN_JUND	SLC2A2	1
JUNB_JUND	SLC2A2	1
FOSL1_JUND	SLC2A2	1
FOSL1_JUN	SLC2A2	1
FOSB_JUND	SLC2A2	1
FOSB_JUN	SLC2A2	1
JUN_JUNB	SLC2A2	1
FOS_JUND	SLC2A2	1
RELA_RELB	ABCB1	1
NFKB2_RELA	ABCB1	1
NFKB1_RELB	ABCB1	1
REL_RELA	ABCB1	1
NFKB1_NFKB2	ABCB1	1
NFKB1_REL	ABCB1	1
NFKB2_RELB	ABCB1	1
NFKB1_RELA	ABCB1	1
NFKB2	ABCB1	1
NFKB2_REL	ABCB1	1
REL_RELB	ABCB1	1
REL	ABCB1	1
FOSL1_JUNB	CAT	1
FOS_JUN	CAT	1
FOS_JUNB	CAT	1
FOSL2_JUND	CAT	1
FOSL2_JUN	CAT	1
JUN	CAT	1
FOSB_JUNB	CAT	1
JUNB	CAT	1
FOSL2_JUNB	CAT	1
JUND	CAT	1
JUN_JUND	CAT	1
JUNB_JUND	CAT	1
FOSL1_JUND	CAT	1
FOSL1_JUN	CAT	1
FOSB_JUND	CAT	1
FOSB_JUN	CAT	1
JUN_JUNB	CAT	1
FOS_JUND	CAT	1
RELA	PML	1
NFKB1	PML	1
RELA_RELB	PML	1
NFKB2_RELA	PML	1
NFKB1_RELB	PML	1
REL_RELA	PML	1
NFKB1_NFKB2	PML	1
NFKB1_REL	PML	1
NFKB2_RELB	PML	1
RELB	PML	1
NFKB1_RELA	PML	1
NFKB2	PML	1
NFKB2_REL	PML	1
REL_RELB	PML	1
REL	PML	1
FOSL1_JUNB	ITGAX	1
FOS_JUN	ITGAX	1
FOS_JUNB	ITGAX	1
FOSL2_JUND	ITGAX	1
FOSL2_JUN	ITGAX	1
FOSB_JUNB	ITGAX	1
JUNB	ITGAX	1
FOSL2_JUNB	ITGAX	1
JUN_JUND	ITGAX	1
JUNB_JUND	ITGAX	1
FOSL1_JUND	ITGAX	1
FOSL1_JUN	ITGAX	1
FOSB_JUND	ITGAX	1
FOSB_JUN	ITGAX	1
JUN_JUNB	ITGAX	1
FOS_JUND	ITGAX	1
RELA	CDC42	1
NFKB1	CDC42	1
RELA_RELB	CDC42	1
NFKB2_RELA	CDC42	1
NFKB1_RELB	CDC42	1
REL_RELA	CDC42	1
NFKB1_NFKB2	CDC42	1
NFKB1_REL	CDC42	1
NFKB2_RELB	CDC42	1
RELB	CDC42	1
NFKB1_RELA	CDC42	1
NFKB2	CDC42	1
NFKB2_REL	CDC42	1
REL_RELB	CDC42	1
REL	CDC42	1
RELA	TACR1	1
NFKB1	TACR1	1
RELA_RELB	TACR1	1
NFKB2_RELA	TACR1	1
NFKB1_RELB	TACR1	1
REL_RELA	TACR1	1
NFKB1_NFKB2	TACR1	1
NFKB1_REL	TACR1	1
NFKB2_RELB	TACR1	1
RELB	TACR1	1
NFKB1_RELA	TACR1	1
NFKB2	TACR1	1
NFKB2_REL	TACR1	1
REL_RELB	TACR1	1
REL	TACR1	1
RELA_RELB	CCL3	1
NFKB2_RELA	CCL3	1
NFKB1_RELB	CCL3	1
REL_RELA	CCL3	1
NFKB1_NFKB2	CCL3	1
NFKB1_REL	CCL3	1
NFKB2_RELB	CCL3	1
RELB	CCL3	1
NFKB1_RELA	CCL3	1
NFKB2	CCL3	1
NFKB2_REL	CCL3	1
REL_RELB	CCL3	1
REL	CCL3	1
FOSL1_JUNB	MAP2K5	1
FOS_JUN	MAP2K5	1
FOS_JUNB	MAP2K5	1
FOSL2_JUND	MAP2K5	1
FOSL2_JUN	MAP2K5	1
JUN	MAP2K5	1
FOSB_JUNB	MAP2K5	1
JUNB	MAP2K5	1
FOSL2_JUNB	MAP2K5	1
JUND	MAP2K5	1
JUN_JUND	MAP2K5	1
JUNB_JUND	MAP2K5	1
FOSL1_JUND	MAP2K5	1
FOSL1_JUN	MAP2K5	1
FOSB_JUND	MAP2K5	1
FOSB_JUN	MAP2K5	1
JUN_JUNB	MAP2K5	1
FOS_JUND	MAP2K5	1
FOSL1_JUNB	GNRHR	1
FOS_JUN	GNRHR	1
FOS_JUNB	GNRHR	1
FOSL2_JUND	GNRHR	1
FOSL2_JUN	GNRHR	1
FOSB_JUNB	GNRHR	1
JUNB	GNRHR	1
FOSL2_JUNB	GNRHR	1
JUND	GNRHR	1
JUN_JUND	GNRHR	1
JUNB_JUND	GNRHR	1
FOSL1_JUND	GNRHR	1
FOSL1_JUN	GNRHR	1
FOSB_JUND	GNRHR	1
FOSB_JUN	GNRHR	1
JUN_JUNB	GNRHR	1
FOS_JUND	GNRHR	1
FOSL1_JUNB	BCL2A1	1
FOS_JUN	BCL2A1	1
FOS_JUNB	BCL2A1	1
FOSL2_JUND	BCL2A1	1
FOSL2_JUN	BCL2A1	1
FOSB_JUNB	BCL2A1	1
JUNB	BCL2A1	1
FOSL2_JUNB	BCL2A1	1
JUND	BCL2A1	1
JUN_JUND	BCL2A1	1
JUNB_JUND	BCL2A1	1
FOSL1_JUND	BCL2A1	1
FOSL1_JUN	BCL2A1	1
FOSB_JUND	BCL2A1	1
FOSB_JUN	BCL2A1	1
JUN_JUNB	BCL2A1	1
FOS_JUND	BCL2A1	1
RELA_RELB	SERPINE1	1
NFKB2_RELA	SERPINE1	1
NFKB1_RELB	SERPINE1	1
REL_RELA	SERPINE1	1
NFKB1_NFKB2	SERPINE1	1
NFKB1_REL	SERPINE1	1
NFKB2_RELB	SERPINE1	1
RELB	SERPINE1	1
NFKB1_RELA	SERPINE1	1
NFKB2	SERPINE1	1
NFKB2_REL	SERPINE1	1
REL_RELB	SERPINE1	1
REL	SERPINE1	1
FOSL1_JUNB	TAF7	1
FOS_JUN	TAF7	1
FOS_JUNB	TAF7	1
FOSL2_JUND	TAF7	1
FOSL2_JUN	TAF7	1
JUN	TAF7	1
FOSB_JUNB	TAF7	1
JUNB	TAF7	1
FOSL2_JUNB	TAF7	1
JUND	TAF7	1
JUN_JUND	TAF7	1
JUNB_JUND	TAF7	1
FOSL1_JUND	TAF7	1
FOSL1_JUN	TAF7	1
FOSB_JUND	TAF7	1
FOSB_JUN	TAF7	1
JUN_JUNB	TAF7	1
FOS_JUND	TAF7	1
FOSL1_JUNB	BCL2	1
FOS_JUN	BCL2	1
FOS_JUNB	BCL2	1
FOSL2_JUND	BCL2	1
FOSL2_JUN	BCL2	1
FOSB_JUNB	BCL2	1
FOSL2_JUNB	BCL2	1
JUND	BCL2	1
JUN_JUND	BCL2	1
JUNB_JUND	BCL2	1
FOSL1_JUND	BCL2	1
FOSL1_JUN	BCL2	1
FOSB_JUND	BCL2	1
FOSB_JUN	BCL2	1
JUN_JUNB	BCL2	1
FOS_JUND	BCL2	1
RELA_RELB	CXCR4	1
NFKB2_RELA	CXCR4	1
NFKB1_RELB	CXCR4	1
REL_RELA	CXCR4	1
NFKB1_NFKB2	CXCR4	1
NFKB1_REL	CXCR4	1
NFKB2_RELB	CXCR4	1
RELB	CXCR4	1
NFKB1_RELA	CXCR4	1
NFKB2	CXCR4	1
NFKB2_REL	CXCR4	1
REL_RELB	CXCR4	1
REL	CXCR4	1
FOSL1_JUNB	GZMB	1
FOS_JUN	GZMB	1
FOS_JUNB	GZMB	1
FOSL2_JUND	GZMB	1
FOSL2_JUN	GZMB	1
FOSB_JUNB	GZMB	1
FOSL2_JUNB	GZMB	1
JUND	GZMB	1
JUN_JUND	GZMB	1
JUNB_JUND	GZMB	1
FOSL1_JUND	GZMB	1
FOSL1_JUN	GZMB	1
FOSB_JUND	GZMB	1
FOSB_JUN	GZMB	1
JUN_JUNB	GZMB	1
FOS_JUND	GZMB	1
FOSL1_JUNB	PRF1	1
FOS_JUN	PRF1	1
FOS_JUNB	PRF1	1
FOSL2_JUND	PRF1	1
FOSL2_JUN	PRF1	1
JUN	PRF1	1
FOSB_JUNB	PRF1	1
JUNB	PRF1	1
FOSL2_JUNB	PRF1	1
JUND	PRF1	1
JUN_JUND	PRF1	1
JUNB_JUND	PRF1	1
FOSL1_JUND	PRF1	1
FOSL1_JUN	PRF1	1
FOSB_JUND	PRF1	1
FOSB_JUN	PRF1	1
JUN_JUNB	PRF1	1
FOS_JUND	PRF1	1
RELA	GZMB	1
NFKB1	GZMB	1
RELA_RELB	GZMB	1
NFKB2_RELA	GZMB	1
NFKB1_RELB	GZMB	1
REL_RELA	GZMB	1
NFKB1_NFKB2	GZMB	1
NFKB1_REL	GZMB	1
NFKB2_RELB	GZMB	1
RELB	GZMB	1
NFKB1_RELA	GZMB	1
NFKB2	GZMB	1
NFKB2_REL	GZMB	1
REL_RELB	GZMB	1
REL	GZMB	1
FOSL1_JUNB	TNFRSF9	1
FOS_JUN	TNFRSF9	1
FOS_JUNB	TNFRSF9	1
FOSL2_JUND	TNFRSF9	1
FOSL2_JUN	TNFRSF9	1
FOSB_JUNB	TNFRSF9	1
JUNB	TNFRSF9	1
FOSL2_JUNB	TNFRSF9	1
JUND	TNFRSF9	1
JUN_JUND	TNFRSF9	1
JUNB_JUND	TNFRSF9	1
FOSL1_JUND	TNFRSF9	1
FOSL1_JUN	TNFRSF9	1
FOSB_JUND	TNFRSF9	1
FOSB_JUN	TNFRSF9	1
JUN_JUNB	TNFRSF9	1
FOS_JUND	TNFRSF9	1
RELA_RELB	TNFRSF9	1
NFKB2_RELA	TNFRSF9	1
NFKB1_RELB	TNFRSF9	1
REL_RELA	TNFRSF9	1
NFKB1_NFKB2	TNFRSF9	1
NFKB1_REL	TNFRSF9	1
NFKB2_RELB	TNFRSF9	1
RELB	TNFRSF9	1
NFKB1_RELA	TNFRSF9	1
NFKB2	TNFRSF9	1
